Customer ID,Purchase Date,Monetary,Quantity,Age,Gender,Returns,Churn,Frequency,Recency,R_Score,F_Score,M_Score,RFM Score,Cluster,Customer Segment
22645,2023-07-21 11:17:11,27704,32,25,Male,1.0,1,12,57,3,3,3,333,3,Regular
22646,2023-07-04 07:28:18,20410,24,53,Female,5.0,0,8,74,3,2,1,321,2,Loyal
22647,2023-09-04 18:59:53,27663,25,25,Female,4.0,1,8,11,4,2,3,423,3,Regular
22648,2023-08-12 08:32:55,30524,34,58,Female,3.0,0,12,35,4,3,3,433,2,Loyal
22649,2023-09-01 07:31:55,27421,28,29,Male,6.0,1,11,15,4,3,3,433,3,Regular
22650,2023-02-06 21:01:29,29746,35,36,Male,5.0,0,11,221,1,3,3,133,3,Regular
22651,2023-08-29 07:47:08,39379,40,62,Female,4.0,0,14,18,4,4,4,444,1,High Value
22652,2023-08-05 08:39:50,35627,43,46,Male,6.0,0,13,42,3,4,4,344,1,High Value
22653,2023-07-13 10:23:32,7268,17,54,Male,3.0,0,5,65,3,1,1,311,0,At Risk
22654,2023-06-04 22:34:19,15973,16,60,Female,2.0,1,6,103,2,1,1,211,2,Loyal
22655,2022-10-15 14:29:00,34692,28,67,Male,4.0,0,10,335,1,3,4,134,2,Loyal
22656,2021-11-22 22:21:54,22122,24,28,Female,6.0,0,8,662,1,2,2,122,0,At Risk
22657,2023-08-19 00:13:55,30710,30,69,Male,1.0,1,9,28,4,2,3,423,2,Loyal
22658,2022-06-11 07:09:46,27819,22,33,Male,4.0,0,8,462,1,2,3,123,0,At Risk
22659,2023-01-21 12:35:49,17540,21,21,Female,2.0,0,6,237,1,1,1,111,0,At Risk
22660,2023-06-08 10:34:07,32841,32,29,Female,9.0,0,12,100,2,3,3,233,3,Regular
22661,2023-04-22 06:03:05,23624,24,58,Female,2.0,1,8,147,2,2,2,222,2,Loyal
22662,2023-07-25 15:13:46,16056,21,47,Female,2.0,1,6,52,3,1,1,311,2,Loyal
22663,2023-06-22 06:50:34,31849,43,37,Male,7.0,1,12,86,3,3,3,333,1,High Value
22664,2022-04-07 20:11:33,23049,21,52,Male,3.0,1,8,526,1,2,2,122,0,At Risk
22665,2023-02-28 09:08:17,32482,37,28,Female,3.0,0,11,200,1,3,3,133,3,Regular
22666,2023-08-19 08:38:32,24688,24,40,Male,5.0,0,8,28,4,2,2,422,3,Regular
22667,2023-08-27 16:01:17,44571,35,41,Male,3.0,1,14,19,4,4,4,444,1,High Value
22668,2023-05-02 15:08:17,19746,21,31,Female,3.0,1,7,136,2,1,1,211,3,Regular
22669,2023-01-30 00:56:12,17191,23,63,Male,4.0,0,7,229,1,1,1,111,0,At Risk
22670,2023-09-11 00:24:52,66139,56,33,Female,8.0,0,20,5,4,4,4,444,1,High Value
22671,2023-08-19 01:07:00,24572,26,42,Male,3.0,1,9,28,4,2,2,422,3,Regular
22672,2023-08-04 22:07:36,25979,28,57,Male,4.0,1,9,42,3,2,2,322,2,Loyal
22673,2023-04-29 12:35:46,28026,35,50,Male,5.0,0,10,139,2,3,3,233,2,Loyal
22674,2022-05-03 09:30:30,16184,22,46,Female,3.0,0,7,501,1,1,1,111,0,At Risk
22675,2023-06-02 06:28:24,36878,44,30,Female,6.0,0,13,106,2,4,4,244,1,High Value
22676,2022-12-01 21:25:05,29362,40,38,Female,9.0,0,15,288,1,4,3,143,1,High Value
22677,2023-07-29 16:19:50,41077,58,45,Male,4.0,1,16,48,3,4,4,344,1,High Value
22678,2023-08-12 14:19:52,35648,36,29,Female,5.0,1,13,34,4,4,4,444,1,High Value
22679,2023-08-28 19:53:44,32960,29,51,Male,1.0,1,11,18,4,3,3,433,2,Loyal
22680,2023-08-07 14:37:12,35321,35,38,Male,0.0,0,12,39,4,3,4,434,1,High Value
22681,2023-08-02 18:51:33,39329,51,28,Male,8.0,0,16,44,3,4,4,344,1,High Value
22682,2023-08-08 14:47:03,32404,36,45,Male,5.0,0,12,38,4,3,3,433,1,High Value
22683,2023-08-01 20:46:07,35466,29,29,Female,2.0,0,11,45,3,3,4,334,3,Regular
22684,2023-05-21 07:26:40,38278,50,63,Female,7.0,0,16,118,2,4,4,244,1,High Value
22685,2023-05-07 01:41:35,49436,50,69,Male,8.0,1,15,132,2,4,4,244,1,High Value
22686,2023-07-16 05:32:33,32092,31,68,Male,7.0,0,10,62,3,3,3,333,2,Loyal
22687,2023-03-17 17:55:15,16208,20,25,Male,1.0,0,6,182,2,1,1,211,3,Regular
22688,2023-05-31 05:41:49,40417,38,48,Female,6.0,0,13,108,2,4,4,244,1,High Value
22689,2022-11-25 13:24:39,47339,52,63,Male,5.0,0,14,294,1,4,4,144,1,High Value
22690,2022-08-09 18:02:39,22698,25,57,Male,4.0,0,9,402,1,2,2,122,0,At Risk
22691,2023-03-13 03:19:27,28997,31,65,Female,2.0,0,11,187,2,3,3,233,2,Loyal
22692,2023-07-08 17:14:03,36380,34,35,Male,5.0,0,13,69,3,4,4,344,1,High Value
22693,2023-03-20 19:35:13,13741,27,65,Female,3.0,1,8,179,2,2,1,221,2,Loyal
22694,2023-08-27 16:17:40,35525,41,41,Female,1.0,1,13,19,4,4,4,444,1,High Value
22695,2023-07-29 21:24:25,27370,18,64,Male,2.0,0,8,48,3,2,3,323,2,Loyal
22696,2023-08-03 23:38:09,42535,48,44,Male,3.0,1,13,43,3,4,4,344,1,High Value
22697,2023-05-29 09:58:13,16232,22,62,Male,3.0,0,7,110,2,1,1,211,2,Loyal
22698,2023-05-12 22:08:05,19233,17,61,Male,2.0,1,5,126,2,1,1,211,2,Loyal
22699,2023-08-20 07:39:23,25596,23,34,Male,5.0,1,8,27,4,2,2,422,3,Regular
22700,2023-09-14 02:17:08,22174,34,55,Male,2.0,1,9,2,4,2,2,422,2,Loyal
22701,2023-08-25 16:32:23,30320,36,27,Female,3.0,1,11,21,4,3,3,433,3,Regular
22702,2023-07-22 04:15:35,27268,39,57,Female,2.0,0,12,56,3,3,3,333,2,Loyal
22703,2023-08-17 16:00:59,25575,25,47,Male,3.0,0,9,29,4,2,2,422,2,Loyal
22704,2022-07-03 18:48:37,22848,35,30,Female,2.0,0,9,439,1,2,2,122,0,At Risk
22705,2023-06-17 10:58:40,41884,41,56,Female,6.0,0,13,91,3,4,4,344,1,High Value
22706,2022-04-26 18:42:42,20547,30,31,Male,4.0,1,9,507,1,2,2,122,0,At Risk
22707,2023-08-01 21:52:37,29590,39,36,Male,6.0,0,13,45,3,4,3,343,1,High Value
22708,2023-08-27 20:15:18,32312,29,27,Female,6.0,0,9,19,4,2,3,423,3,Regular
22709,2023-02-02 03:31:11,21703,25,40,Female,3.0,1,8,226,1,2,2,122,3,Regular
22710,2023-08-29 00:51:07,38982,49,28,Female,8.0,1,15,18,4,4,4,444,1,High Value
22711,2023-04-23 22:30:15,28588,31,19,Female,5.0,0,10,145,2,3,3,233,3,Regular
22712,2023-08-17 00:08:55,29089,33,52,Female,5.0,0,13,30,4,4,3,443,2,Loyal
22713,2023-07-28 19:36:45,24184,25,26,Female,4.0,0,9,49,3,2,2,322,3,Regular
22714,2023-02-23 21:56:37,21730,18,21,Male,2.0,0,6,204,1,1,2,112,3,Regular
22715,2023-04-05 15:41:47,59097,42,50,Female,7.0,0,19,163,2,4,4,244,1,High Value
22716,2023-09-06 22:33:44,28304,39,60,Female,5.0,0,12,9,4,3,3,433,2,Loyal
22717,2023-05-20 15:34:10,22780,29,48,Female,4.0,1,9,118,2,2,2,222,2,Loyal
22718,2023-05-29 11:13:25,37376,42,64,Female,5.0,0,15,110,2,4,4,244,1,High Value
22719,2023-07-04 13:23:54,21882,20,62,Female,1.0,0,8,73,3,2,2,322,2,Loyal
22720,2023-04-22 18:08:39,30336,45,46,Male,5.0,1,13,146,2,4,3,243,1,High Value
22721,2023-09-04 13:36:20,34876,33,66,Female,5.0,0,12,11,4,3,4,434,2,Loyal
22722,2023-04-15 18:06:13,22090,18,22,Female,6.0,0,8,153,2,2,2,222,3,Regular
22723,2023-06-16 08:15:59,33538,50,27,Male,5.0,0,14,92,3,4,4,344,1,High Value
22724,2023-07-21 16:53:21,39104,39,60,Female,2.0,0,12,56,3,3,4,334,1,High Value
22725,2023-07-25 18:39:43,21396,21,44,Female,3.0,0,8,52,3,2,2,322,3,Regular
22726,2023-07-06 11:14:38,21387,26,31,Male,6.0,1,8,72,3,2,2,322,3,Regular
22727,2023-08-15 19:21:33,28013,28,26,Male,4.0,0,11,31,4,3,3,433,3,Regular
22728,2023-04-25 05:36:03,26581,34,46,Male,5.0,1,9,144,2,2,3,223,2,Loyal
22729,2023-07-14 09:04:05,25954,22,45,Male,2.0,0,8,64,3,2,2,322,2,Loyal
22730,2023-08-13 16:10:30,40908,43,53,Female,4.0,0,14,33,4,4,4,444,1,High Value
22731,2022-12-23 22:12:30,36662,27,57,Male,3.0,0,11,266,1,3,4,134,2,Loyal
22732,2023-04-02 18:48:58,28978,31,47,Male,3.0,0,11,166,2,3,3,233,2,Loyal
22733,2023-09-05 15:21:01,24218,41,57,Female,5.0,1,11,10,4,3,2,432,2,Loyal
22734,2023-08-15 23:10:37,42876,40,22,Male,4.0,1,14,31,4,4,4,444,1,High Value
22735,2023-01-24 09:25:41,30510,28,49,Male,4.0,0,12,235,1,3,3,133,2,Loyal
22736,2023-05-01 08:40:21,24973,26,24,Male,4.0,0,10,138,2,3,2,232,3,Regular
22737,2023-08-31 01:19:18,16548,18,62,Male,3.0,0,7,16,4,1,1,411,2,Loyal
22738,2023-08-09 10:37:46,16639,18,70,Male,2.0,1,6,38,4,1,1,411,2,Loyal
22739,2023-04-22 12:39:31,36519,41,50,Male,5.0,0,12,146,2,3,4,234,1,High Value
22740,2023-06-20 00:42:42,17815,17,58,Male,4.0,1,6,88,3,1,1,311,2,Loyal
22741,2023-03-25 06:23:19,27104,39,70,Male,4.0,0,11,175,2,3,3,233,2,Loyal
22742,2022-10-26 21:05:58,22396,34,20,Male,5.0,1,9,324,1,2,2,122,3,Regular
22743,2022-06-02 06:41:05,19140,25,50,Female,3.0,0,7,471,1,1,1,111,0,At Risk
22744,2023-09-02 21:14:27,15846,15,58,Female,2.0,0,8,13,4,2,1,421,2,Loyal
22745,2023-08-14 08:43:50,32710,23,41,Female,3.0,1,8,33,4,2,3,423,3,Regular
22746,2023-02-21 17:37:34,12460,16,48,Male,2.0,0,4,206,1,1,1,111,0,At Risk
22747,2023-08-05 05:02:48,28142,33,24,Female,8.0,1,11,42,3,3,3,333,3,Regular
22748,2023-06-28 23:43:58,17469,22,25,Male,3.0,1,9,79,3,2,1,321,3,Regular
22749,2023-09-11 01:25:13,20410,30,64,Female,3.0,0,8,5,4,2,1,421,2,Loyal
22750,2023-07-10 23:59:32,32576,30,62,Male,4.0,0,11,67,3,3,3,333,2,Loyal
22751,2023-01-26 12:24:05,24134,34,18,Female,5.0,0,11,233,1,3,2,132,3,Regular
22752,2023-07-10 03:11:58,51350,70,63,Male,9.0,0,21,68,3,4,4,344,1,High Value
22753,2023-07-04 07:37:00,42102,36,55,Female,6.0,0,12,74,3,3,4,334,1,High Value
22754,2023-09-12 09:10:02,27134,37,53,Male,5.0,1,12,4,4,3,3,433,2,Loyal
22755,2023-09-04 09:52:12,24851,28,29,Male,6.0,1,8,12,4,2,2,422,3,Regular
22756,2023-08-12 22:15:20,27295,31,62,Male,2.0,0,11,34,4,3,3,433,2,Loyal
22757,2023-02-19 03:48:53,29228,28,38,Male,5.0,1,10,209,1,3,3,133,3,Regular
22758,2023-08-31 00:49:12,26639,22,35,Female,6.0,0,11,16,4,3,3,433,3,Regular
22759,2021-11-08 22:59:43,13924,13,52,Male,2.0,1,5,676,1,1,1,111,0,At Risk
22760,2022-11-16 04:45:44,35586,39,36,Male,9.0,0,13,304,1,4,4,144,1,High Value
22761,2023-07-04 16:40:42,33611,33,32,Female,4.0,0,12,73,3,3,4,334,3,Regular
22762,2023-08-11 13:27:28,43329,44,46,Male,6.0,0,14,35,4,4,4,444,1,High Value
22763,2023-05-31 15:13:06,20917,28,69,Male,5.0,0,7,107,2,1,2,212,2,Loyal
22764,2023-03-15 10:57:34,29560,26,22,Male,5.0,0,9,185,2,2,3,223,3,Regular
22765,2023-03-05 18:59:24,34625,33,53,Female,5.0,0,12,194,1,3,4,134,2,Loyal
22766,2023-07-26 20:22:53,38888,28,26,Female,4.0,1,12,51,3,3,4,334,3,Regular
22767,2023-05-11 10:26:25,11552,15,34,Male,4.0,1,6,128,2,1,1,211,0,At Risk
22768,2023-06-02 20:05:33,22081,23,58,Female,5.0,0,8,105,2,2,2,222,2,Loyal
22769,2022-09-18 19:30:54,15555,26,63,Male,3.0,0,8,362,1,2,1,121,0,At Risk
22770,2023-06-21 21:18:51,37214,39,52,Male,5.0,1,12,86,3,3,4,334,1,High Value
22771,2023-02-26 07:02:57,17214,18,43,Female,2.0,0,8,202,1,2,1,121,0,At Risk
22772,2023-04-13 18:38:44,12079,14,57,Female,2.0,1,6,155,2,1,1,211,0,At Risk
22773,2023-08-20 23:21:22,37645,41,30,Female,3.0,0,14,26,4,4,4,444,1,High Value
22774,2023-09-09 02:02:58,26943,28,52,Male,3.0,1,10,7,4,3,3,433,2,Loyal
22775,2023-08-25 09:02:46,33707,28,28,Female,6.0,1,11,22,4,3,4,434,3,Regular
22776,2023-08-30 06:21:51,30010,35,63,Male,1.0,0,11,17,4,3,3,433,2,Loyal
22777,2023-03-24 17:20:59,20973,38,37,Female,6.0,0,10,175,2,3,2,232,3,Regular
22778,2022-12-04 14:51:14,12817,17,45,Male,1.0,0,6,285,1,1,1,111,0,At Risk
22779,2023-06-17 08:57:12,32407,39,43,Female,4.0,0,12,91,3,3,3,333,1,High Value
22780,2023-09-03 09:08:29,29798,37,25,Female,4.0,0,13,13,4,4,3,443,1,High Value
22781,2023-06-15 15:06:03,19558,18,26,Male,4.0,0,8,92,3,2,1,321,3,Regular
22782,2023-02-21 14:51:24,13427,28,42,Female,4.0,0,8,206,1,2,1,121,0,At Risk
22783,2023-08-07 21:20:49,37253,44,20,Male,8.0,0,14,39,4,4,4,444,1,High Value
22784,2023-09-13 00:48:37,19819,29,62,Female,4.0,0,8,3,4,2,1,421,2,Loyal
22785,2022-08-04 08:38:21,33249,33,67,Female,3.0,0,13,408,1,4,3,143,2,Loyal
22786,2023-02-08 15:59:04,29466,26,20,Female,4.0,0,10,219,1,3,3,133,3,Regular
22787,2023-01-01 18:02:23,39075,48,69,Female,6.0,1,14,257,1,4,4,144,1,High Value
22788,2023-01-18 02:06:47,31159,32,19,Female,6.0,1,10,241,1,3,3,133,3,Regular
22789,2023-06-30 17:12:35,28297,30,66,Male,4.0,0,11,77,3,3,3,333,2,Loyal
22790,2023-02-20 19:01:41,26282,43,54,Male,6.0,0,13,207,1,4,2,142,1,High Value
22791,2023-06-15 15:39:45,17377,27,54,Male,5.0,0,8,92,3,2,1,321,2,Loyal
22792,2022-05-20 04:18:08,20886,17,53,Female,3.0,0,6,484,1,1,2,112,0,At Risk
22793,2023-05-10 22:34:34,11667,15,40,Male,3.0,0,3,128,2,1,1,211,0,At Risk
22794,2023-09-02 15:56:15,31961,31,57,Male,1.0,0,11,13,4,3,3,433,2,Loyal
22795,2022-12-29 03:11:01,24122,25,45,Female,4.0,0,8,261,1,2,2,122,0,At Risk
22796,2022-09-09 10:23:32,33287,27,43,Female,3.0,0,10,372,1,3,3,133,0,At Risk
22797,2023-07-04 02:31:47,23990,33,56,Male,3.0,1,10,74,3,3,2,332,2,Loyal
22798,2023-06-12 23:16:51,16240,26,23,Female,1.0,1,6,95,3,1,1,311,3,Regular
22799,2022-11-13 07:14:30,21278,28,68,Male,3.0,0,8,307,1,2,2,122,2,Loyal
22800,2023-08-02 12:16:34,32623,36,28,Female,3.0,0,12,45,3,3,3,333,1,High Value
22801,2023-07-29 00:54:34,59553,55,46,Female,10.0,0,19,49,3,4,4,344,1,High Value
22802,2023-08-29 08:33:45,21328,36,50,Male,7.0,1,13,18,4,4,2,442,2,Loyal
22803,2023-08-15 21:39:50,7685,23,50,Male,3.0,1,6,31,4,1,1,411,2,Loyal
22804,2023-08-07 17:53:44,38417,39,29,Male,6.0,0,14,39,4,4,4,444,1,High Value
22805,2022-11-28 17:05:32,20296,28,35,Female,5.0,0,8,291,1,2,1,121,0,At Risk
22806,2022-09-15 09:54:04,13311,22,54,Female,3.0,0,8,366,1,2,1,121,0,At Risk
22807,2023-05-23 19:08:41,29755,51,49,Male,3.0,1,14,115,2,4,3,243,1,High Value
22808,2022-09-13 22:15:49,24748,29,62,Female,3.0,0,9,367,1,2,2,122,2,Loyal
22809,2023-08-07 23:13:04,18362,39,51,Female,3.0,0,10,39,4,3,1,431,2,Loyal
22810,2023-05-13 04:15:18,22011,28,23,Female,3.0,0,11,126,2,3,2,232,3,Regular
22811,2022-10-23 20:01:25,14235,18,23,Male,1.0,1,6,327,1,1,1,111,0,At Risk
22812,2023-09-10 06:53:00,37458,38,58,Male,5.0,0,17,6,4,4,4,444,1,High Value
22813,2023-06-25 11:14:23,19804,26,29,Female,1.0,0,8,83,3,2,1,321,3,Regular
22814,2023-03-21 05:26:42,19088,14,63,Male,0.0,0,6,179,2,1,1,211,0,At Risk
22815,2023-08-16 19:48:32,52909,44,18,Male,6.0,1,16,30,4,4,4,444,1,High Value
22816,2023-07-14 18:34:24,40560,36,48,Female,7.0,1,14,63,3,4,4,344,1,High Value
22817,2023-08-11 13:17:04,34656,37,50,Female,7.0,0,11,35,4,3,4,434,1,High Value
22818,2023-04-19 08:33:33,27749,21,33,Female,4.0,0,9,150,2,2,3,223,3,Regular
22819,2023-06-18 20:14:11,21123,23,18,Female,3.0,1,9,89,3,2,2,322,3,Regular
22820,2023-06-23 10:46:27,23777,35,19,Male,4.0,0,10,85,3,3,2,332,3,Regular
22821,2023-08-29 11:31:01,49060,36,61,Male,5.0,0,13,18,4,4,4,444,1,High Value
22822,2023-07-22 09:19:14,15051,16,26,Male,2.0,1,6,56,3,1,1,311,3,Regular
22823,2023-09-05 14:18:12,17716,19,60,Male,3.0,0,6,10,4,1,1,411,2,Loyal
22824,2023-09-07 21:24:06,39407,57,28,Male,3.0,1,15,8,4,4,4,444,1,High Value
22825,2023-05-09 17:07:28,43135,51,62,Male,5.0,1,14,129,2,4,4,244,1,High Value
22826,2021-09-02 18:00:49,22820,35,39,Male,5.0,0,12,743,1,3,2,132,0,At Risk
22827,2023-07-19 13:38:49,21732,18,57,Male,5.0,0,6,58,3,1,2,312,2,Loyal
22828,2022-09-07 04:36:28,26067,25,52,Male,3.0,0,8,374,1,2,2,122,0,At Risk
22829,2023-04-01 05:47:35,32696,33,24,Female,3.0,0,9,168,2,2,3,223,3,Regular
22830,2023-05-21 12:12:41,17795,17,64,Female,2.0,1,5,118,2,1,1,211,2,Loyal
22831,2022-08-12 08:32:33,31333,33,55,Female,4.0,0,10,400,1,3,3,133,2,Loyal
22832,2023-06-28 01:33:32,27268,29,54,Female,2.0,0,11,80,3,3,3,333,2,Loyal
22833,2023-06-02 03:57:22,23973,29,38,Female,3.0,0,9,106,2,2,2,222,3,Regular
22834,2023-09-03 22:16:37,40658,29,44,Male,6.0,1,11,12,4,3,4,434,1,High Value
22835,2023-02-06 02:48:37,25464,38,24,Female,2.0,0,10,222,1,3,2,132,3,Regular
22836,2023-07-24 22:35:19,35559,20,38,Female,4.0,1,9,53,3,2,4,324,3,Regular
22837,2023-09-05 12:09:08,31028,33,67,Male,4.0,1,9,11,4,2,3,423,2,Loyal
22838,2023-06-30 01:27:10,17450,24,30,Male,1.0,0,7,78,3,1,1,311,3,Regular
22839,2023-07-29 15:38:28,38076,45,30,Female,5.0,0,12,48,3,3,4,334,1,High Value
22840,2022-01-26 13:23:20,27030,31,42,Male,4.0,1,9,597,1,2,3,123,0,At Risk
22841,2023-07-10 17:37:58,33468,50,30,Female,8.0,1,15,67,3,4,3,343,1,High Value
22842,2023-04-12 16:19:03,22416,28,21,Female,3.0,0,8,156,2,2,2,222,3,Regular
22843,2023-03-08 15:36:29,35215,31,54,Female,3.0,0,12,191,1,3,4,134,2,Loyal
22844,2023-07-26 08:31:52,41203,45,33,Female,3.0,0,14,52,3,4,4,344,1,High Value
22845,2023-04-17 20:16:26,13794,16,70,Female,4.0,0,6,151,2,1,1,211,2,Loyal
22846,2023-07-02 20:27:25,28598,21,40,Female,3.0,0,9,75,3,2,3,323,3,Regular
22847,2023-02-04 21:25:04,16626,19,33,Female,4.0,1,7,223,1,1,1,111,0,At Risk
22848,2023-08-27 17:01:32,25490,31,33,Female,5.0,0,11,19,4,3,2,432,3,Regular
22849,2022-08-28 00:45:57,17972,22,40,Male,3.0,0,8,384,1,2,1,121,0,At Risk
22850,2023-08-24 09:54:48,22069,16,62,Male,2.0,0,6,23,4,1,2,412,2,Loyal
22851,2023-04-30 22:57:53,31585,28,63,Male,4.0,0,12,138,2,3,3,233,2,Loyal
22852,2023-06-21 01:35:24,22209,26,52,Male,3.0,0,8,87,3,2,2,322,2,Loyal
22853,2023-07-30 15:31:47,19423,27,64,Female,5.0,0,10,47,3,3,1,331,2,Loyal
22854,2023-07-24 02:08:52,44667,39,60,Male,5.0,1,12,54,3,3,4,334,1,High Value
22855,2023-07-30 06:27:37,18199,14,58,Male,1.0,0,5,48,3,1,1,311,2,Loyal
22856,2023-07-18 17:36:18,29743,28,43,Male,6.0,0,11,59,3,3,3,333,3,Regular
22857,2023-05-06 20:06:03,19940,23,45,Male,2.0,0,8,132,2,2,1,221,2,Loyal
22858,2023-06-28 10:18:40,17604,26,58,Male,0.0,0,7,80,3,1,1,311,2,Loyal
22859,2023-04-24 16:15:22,21807,26,37,Male,6.0,1,10,144,2,3,2,232,3,Regular
22860,2023-05-13 11:06:17,40961,53,18,Male,3.0,0,16,126,2,4,4,244,1,High Value
22861,2023-07-15 15:29:22,30051,29,63,Male,5.0,0,11,62,3,3,3,333,2,Loyal
22862,2023-07-29 08:41:15,32039,30,33,Female,3.0,0,11,49,3,3,3,333,3,Regular
22863,2023-07-29 23:52:14,51014,42,40,Female,7.0,0,16,48,3,4,4,344,1,High Value
22864,2023-07-14 19:01:16,14127,17,34,Female,3.0,0,6,63,3,1,1,311,3,Regular
22865,2023-08-16 00:59:38,35870,42,57,Male,6.0,0,13,31,4,4,4,444,1,High Value
22866,2023-04-16 00:33:47,27118,29,33,Female,5.0,0,10,153,2,3,3,233,3,Regular
22867,2022-11-06 04:39:49,31911,39,46,Female,4.0,1,11,314,1,3,3,133,1,High Value
22868,2023-08-26 15:28:33,10347,16,44,Female,3.0,1,5,20,4,1,1,411,0,At Risk
22869,2023-05-04 21:45:27,40800,49,63,Female,4.0,0,15,134,2,4,4,244,1,High Value
22870,2023-07-13 17:04:39,17939,22,20,Male,3.0,0,9,64,3,2,1,321,3,Regular
22871,2023-05-01 09:57:33,15995,14,26,Male,1.0,0,5,138,2,1,1,211,0,At Risk
22872,2022-10-17 00:17:58,29647,39,45,Female,8.0,1,12,334,1,3,3,133,1,High Value
22873,2023-06-17 23:38:43,21124,33,63,Male,2.0,0,9,90,3,2,2,322,2,Loyal
22874,2022-11-20 08:04:13,32401,43,32,Female,2.0,0,11,300,1,3,3,133,1,High Value
22875,2023-08-10 15:33:23,30285,35,59,Male,6.0,0,13,36,4,4,3,443,2,Loyal
22876,2023-02-02 19:07:30,12052,18,68,Male,3.0,0,4,225,1,1,1,111,0,At Risk
22877,2023-01-11 08:01:41,38452,58,51,Male,6.0,0,19,248,1,4,4,144,1,High Value
22878,2023-08-06 09:49:06,33331,32,58,Male,6.0,0,11,41,3,3,3,333,2,Loyal
22879,2023-09-12 05:29:52,30903,40,40,Male,7.0,1,12,4,4,3,3,433,1,High Value
22880,2023-08-13 19:18:08,37307,41,26,Female,8.0,0,13,33,4,4,4,444,1,High Value
22881,2023-09-08 06:51:51,32873,42,68,Male,4.0,1,11,8,4,3,3,433,2,Loyal
22882,2023-09-09 01:05:07,16427,27,37,Male,3.0,1,7,7,4,1,1,411,3,Regular
22883,2022-12-28 00:36:54,17233,23,65,Male,3.0,1,7,262,1,1,1,111,0,At Risk
22884,2023-06-29 14:10:28,27794,33,68,Male,6.0,0,11,78,3,3,3,333,2,Loyal
22885,2022-09-30 15:49:28,27505,30,53,Male,2.0,0,10,350,1,3,3,133,2,Loyal
22886,2023-03-06 01:53:20,31642,27,60,Female,3.0,1,9,194,1,2,3,123,2,Loyal
22887,2023-09-01 20:07:35,35580,36,50,Male,5.0,1,14,14,4,4,4,444,1,High Value
22888,2023-08-08 09:51:44,24474,28,30,Male,2.0,0,10,39,4,3,2,432,3,Regular
22889,2023-02-25 01:32:38,38044,41,67,Male,5.0,0,13,203,1,4,4,144,1,High Value
22890,2023-08-25 06:31:29,14335,22,22,Male,3.0,1,8,22,4,2,1,421,3,Regular
22891,2023-08-17 17:20:07,29197,36,51,Male,6.0,0,11,29,4,3,3,433,2,Loyal
22892,2023-07-21 10:40:17,24041,32,59,Male,3.0,1,8,57,3,2,2,322,2,Loyal
22893,2023-09-04 21:03:41,33831,26,57,Male,5.0,0,10,11,4,3,4,434,2,Loyal
22894,2023-02-25 23:35:56,20910,27,51,Male,3.0,0,7,202,1,1,2,112,2,Loyal
22895,2023-05-01 15:00:26,17595,18,57,Female,0.0,0,6,137,2,1,1,211,2,Loyal
22896,2023-09-06 01:56:32,28118,35,57,Male,1.0,0,12,10,4,3,3,433,2,Loyal
22897,2023-04-25 17:14:12,24021,19,36,Female,4.0,0,8,143,2,2,2,222,3,Regular
22898,2023-04-06 20:37:58,32519,23,35,Male,3.0,0,11,162,2,3,3,233,3,Regular
22899,2023-05-11 08:51:49,28414,21,23,Female,3.0,0,9,128,2,2,3,223,3,Regular
22900,2023-08-17 15:49:15,20551,21,59,Male,2.0,0,10,29,4,3,2,432,2,Loyal
22901,2023-02-26 03:27:50,25936,36,61,Male,3.0,0,11,202,1,3,2,132,2,Loyal
22902,2023-05-12 01:33:51,22555,21,61,Male,5.0,1,10,127,2,3,2,232,2,Loyal
22903,2022-07-07 10:09:27,20044,19,47,Male,3.0,1,7,436,1,1,1,111,0,At Risk
22904,2023-06-16 22:37:26,24698,25,59,Male,6.0,1,9,91,3,2,2,322,2,Loyal
22905,2023-08-14 08:22:11,19311,17,46,Female,2.0,1,5,33,4,1,1,411,3,Regular
22906,2023-05-17 07:50:54,20272,22,47,Female,4.0,0,8,122,2,2,1,221,2,Loyal
22907,2023-06-03 11:11:29,23425,32,33,Male,3.0,0,10,105,2,3,2,232,3,Regular
22908,2023-02-28 02:54:16,51656,52,19,Female,6.0,0,17,200,1,4,4,144,1,High Value
22909,2022-08-18 06:13:19,24387,33,23,Male,4.0,0,10,394,1,3,2,132,3,Regular
22910,2023-07-18 17:43:56,22593,26,60,Female,4.0,0,8,59,3,2,2,322,2,Loyal
22911,2023-08-29 17:15:46,14514,25,28,Female,2.0,0,6,17,4,1,1,411,3,Regular
22912,2022-11-07 13:28:03,19572,32,34,Male,3.0,0,9,312,1,2,1,121,3,Regular
22913,2023-01-29 23:12:06,23343,30,65,Female,5.0,1,9,229,1,2,2,122,2,Loyal
22914,2023-05-30 09:27:49,19542,24,70,Male,4.0,0,7,109,2,1,1,211,2,Loyal
22915,2023-01-03 00:25:55,17176,13,37,Female,2.0,1,6,256,1,1,1,111,0,At Risk
22916,2023-06-23 20:07:58,23779,22,47,Male,3.0,1,7,84,3,1,2,312,2,Loyal
22917,2023-06-24 13:29:01,34702,53,57,Female,6.0,0,13,83,3,4,4,344,1,High Value
22918,2023-08-01 21:05:09,16118,28,62,Male,2.0,0,8,45,3,2,1,321,2,Loyal
22919,2022-04-26 11:49:39,11585,13,63,Female,1.0,0,3,508,1,1,1,111,0,At Risk
